      Shortage Reports,
      Report ID,DIN,Report Type,Brand Name,Company Name,Common or Proper Name,Ingredient Name,Drug Strength,Packaging Size,Drug Route,Shortage Status,Dosage Form,ATC Code,ATC Description,Anticipated Shortage Start Date,Shortage Start Date,Estimated Shortage End Date,Actual Shortage End Date,Reason,Date Created,
      25636,02167794,Shortage,APO-SOTALOL - TAB 160MG,APOTEX INC,SOTALOL,SOTALOL HYDROCHLORIDE,160MG,100 BTL,ORAL,active_confirmed,TABLET,C07AA07,BETA BLOCKING AGENTS,,2017-10-09,2018-01-31,2018-01-31,Disruption of the manufacture of the drug.,2017-10-12,
      20906,02210428,Shortage,APO-SOTALOL 80MG TABLETS,APOTEX INC,SOTALOL,SOTALOL HYDROCHLORIDE,80MG,100 BTL,ORAL,active_confirmed,TABLET,C07AA07,BETA BLOCKING AGENTS,2017-09-29,2017-09-25,2018-01-31,2018-01-31,Disruption of the manufacture of the drug.,2017-09-04,
      21096,02125250,Shortage,APO-SUCRALFATE - TAB 1G,APOTEX INC,SUCRALFATE,SUCRALFATE,1G,100 BTL &amp;amp; 500 BTL,ORAL,active_confirmed,TABLET,A02BX,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),,2017-09-04,2018-03-09,,Disruption of the manufacture of the drug.,2017-09-06,
      18991,00846465,Shortage,APO-SULFATRIM ORAL SUSPENSION,APOTEX INC,SULFATRIM,SULFAMETHOXAZOLE TRIMETHOPRIM,40MG 8MG,100/400/800 ML,ORAL,active_confirmed,SUSPENSION,J01EE,SULFONAMIDES AND TRIMETHOPRIM,,2017-03-10,,,Disruption of the manufacture of the drug.,2017-08-13,
      14247,02268388,Shortage,APO-SUMATRIPTAN,APOTEX INC,SUMATRIPTAN,SUMATRIPTAN,50MG,6 BLS,ORAL,resolved,TABLET,N02CC,ANTIMIGRAINE PREPARATIONS,2017-08-01,2017-08-07,2017-09-20,2017-08-29,Disruption of the manufacture of the drug.,2017-06-28,
      20245,02422115,Shortage,APO-TADALAFIL,APOTEX INC,TADALAFIL,TADALAFIL,20MG,4 BLS,ORAL,resolved,TABLET,G04BE,OTHER UROLOGICALS INCL ANTISPASMODICS,,2017-08-18,2017-10-20,2017-10-10,Disruption of the manufacture of the drug.,2017-08-24,
      26646,02422093,Shortage,APO-TADALAFIL,APOTEX INC,TADALAFIL,TADALAFIL,5MG,30 BLS,ORAL,resolved,TABLET,G04BE08,OTHER UROLOGICALS INCL ANTISPASMODICS,,2017-10-23,2017-12-18,2017-11-27,Disruption of the manufacture of the drug.,2017-10-23,
      15409,02422085,Shortage,APO-TADALAFIL,APOTEX INC,TADALAFIL,TADALAFIL,2.5MG,30 BLS,ORAL,resolved,TABLET,G04BE,OTHER UROLOGICALS INCL ANTISPASMODICS,,2017-07-10,2017-12-28,2017-12-06,Disruption of the manufacture of the drug.,2017-07-11,
      29949,02422115,Shortage,APO-TADALAFIL,APOTEX INC,TADALAFIL,TADALAFIL,20MG,4 BLS,ORAL,resolved,TABLET,G04BE08,OTHER UROLOGICALS INCL ANTISPASMODICS,,2017-11-20,2018-01-19,2018-01-08,Disruption of the manufacture of the drug.,2017-11-21,
      20909,00812390,Shortage,APO-TAMOX TAB 20MG,APOTEX INC,TAMOXIFEN,TAMOXIFEN,20MG,100 BTL &amp;amp; 250 BTL,ORAL,resolved,TABLET,L02BA,HORMONE ANTAGONISTS AND RELATED AGENTS,2017-09-25,2017-09-25,2017-12-22,2017-11-24,Disruption of the manufacture of the drug.,2017-09-04,
      31039,02362406,Shortage,APO-TAMSULOSIN CR,APOTEX INC,TAMSULOSIN,TAMSULOSIN HYDROCHLORIDE,0.4MG,30 BLS,ORAL,active_confirmed,TABLET (EXTENDED-RELEASE),G04CA02,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,2017-12-29,2018-01-02,2018-02-28,,Disruption of the manufacture of the drug.,2017-11-28,
      15995,02362406,Shortage,APO-TAMSULOSIN CR,APOTEX INC,TAMSULOSIN,TAMSULOSIN HYDROCHLORIDE,0.4MG,100 BTL,ORAL,resolved,TABLET (EXTENDED-RELEASE),G04CA,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,,2017-07-17,2017-11-10,2017-10-23,Disruption of the manufacture of the drug.,2017-07-17,
      17331,02362406,Shortage,APO-TAMSULOSIN CR,APOTEX INC,TAMSULOSIN,TAMSULOSIN HYDROCHLORIDE,0.4MG,30 BLS,ORAL,resolved,TABLET (EXTENDED-RELEASE),G04CA,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,2017-08-04,2017-08-01,2017-11-14,2017-11-10,Disruption of the manufacture of the drug.,2017-07-26,
      9946,02362406,Shortage,APO-TAMSULOSIN CR,APOTEX INC,TAMSULOSIN,TAMSULOSIN HYDROCHLORIDE,0.4MG,30 BLS,ORAL,resolved,TABLET (EXTENDED-RELEASE),G04CA,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,,2017-05-08,2017-05-29,2017-05-12,Disruption of the manufacture of the drug.,2017-05-10,
      11047,02420090,Shortage,APO-TELMISARTAN,APOTEX INC,TELMISARTAN,TELMISARTAN,80MG,100 BTL,ORAL,resolved,TABLET,C09CA,ANGIOTENSIN II ANTAGONISTS PLAIN,,2017-05-22,2017-09-29,2017-09-29,Disruption of the manufacture of the drug.,2017-05-24,
      12080,02420082,Shortage,APO-TELMISARTAN,APOTEX INC,TELMISARTAN,TELMISARTAN,40MG,100 BTL,ORAL,resolved,TABLET,C09CA,ANGIOTENSIN II ANTAGONISTS PLAIN,,2017-06-05,2017-09-29,2017-09-29,Disruption of the manufacture of the drug.,2017-06-06,
      11050,02420031,Shortage,APO-TELMISARTAN/HCTZ,APOTEX INC,TELMISARTAN/HCTZ,HYDROCHLOROTHIAZIDE TELMISARTAN,25MG 80MG,100 BTL,ORAL,active_confirmed,TABLET,C09DA,ANGIOTENSIN II ANTAGONISTS COMBINATIONS,,2017-05-22,2018-02-28,,Disruption of the manufacture of the drug.,2017-05-24,
      6524,02420023,Shortage,APO-TELMISARTAN/HCTZ,APOTEX INC,TELMISARTAN/HCTZ,HYDROCHLOROTHIAZIDE TELMISARTAN,12.5MG 80MG,30 BLS,ORAL,active_confirmed,TABLET,C09DA,ANGIOTENSIN II ANTAGONISTS COMBINATIONS,,2017-04-10,,,Disruption of the manufacture of the drug.,2017-04-11,
      8922,02420023,Shortage,APO-TELMISARTAN/HCTZ,APOTEX INC,TELMISARTAN/HCTZ,HYDROCHLOROTHIAZIDE TELMISARTAN,12.5MG 80MG,100 BTL,ORAL,active_confirmed,TABLET,C09DA,ANGIOTENSIN II ANTAGONISTS COMBINATIONS,2017-07-17,2017-06-26,,,Disruption of the manufacture of the drug.,2017-05-04,
      748,02420023,Shortage,APO-TELMISARTAN/HCTZ,APOTEX INC,TELMISARTAN/HCTZ,HYDROCHLOROTHIAZIDE TELMISARTAN,12.5MG 80MG,30 BLS,ORAL,resolved,TABLET,C09DA,ANGIOTENSIN II ANTAGONISTS COMBINATIONS,,2017-03-10,2017-03-31,2017-03-30,Disruption of the manufacture of the drug.,2017-03-13,
      23655,02234504,Shortage,APO-TERAZOSIN,APOTEX INC,TERAZOSIN,TERAZOSIN,5MG,100 BTL,ORAL,resolved,TABLET,G04CA,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,,2017-09-25,2017-10-16,2017-10-16,Disruption of the manufacture of the drug.,2017-09-27,
      14250,02234502,Shortage,APO-TERAZOSIN,APOTEX INC,TERAZOSIN,TERAZOSIN,1MG,100 BTL,ORAL,resolved,TABLET,G04CA,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,2017-08-18,2017-07-31,2017-11-15,2017-10-16,Disruption of the manufacture of the drug.,2017-06-28,
      11053,02239893,Shortage,APO-TERBINAFINE,APOTEX INC,TERBINAFINE,TERBINAFINE,250MG,100 BTL,ORAL,resolved,TABLET,D01BA,ANTIFUNGALS FOR SYSTEMIC USE,,2017-05-22,2017-07-25,2017-07-18,Disruption of the manufacture of the drug.,2017-05-24,
      27773,02239893,Shortage,APO-TERBINAFINE,APOTEX INC,TERBINAFINE,TERBINAFINE,250MG,100 BTL,ORAL,resolved,TABLET,D01BA02,ANTIFUNGALS FOR SYSTEMIC USE,,2017-10-30,2017-11-30,2017-11-22,Disruption of the manufacture of the drug.,2017-11-01,
      18567,02239893,Shortage,APO-TERBINAFINE,APOTEX INC,TERBINAFINE,TERBINAFINE,250MG,500 BTL,ORAL,resolved,TABLET,D01BA,ANTIFUNGALS FOR SYSTEMIC USE,,2017-08-07,2017-09-15,2017-09-15,Disruption of the manufacture of the drug.,2017-08-08,
      21209,02407590,Shortage,APO-TETRABENAZINE,APOTEX INC,TETRABENZAPINE,TETRABENAZINE,25MG,100 BTL,ORAL,resolved,TABLET,N07XX,OTHER NERVOUS SYSTEM DRUGS,,2017-09-04,2017-12-15,2017-11-21,Disruption of the manufacture of the drug.,2017-09-07,
      19010,02136120,Shortage,APO-TIAPROFENIC TABLETS -300MG,APOTEX INC,TIAPROFENIC,TIAPROFENIC ACID,300MG,100 BTL &amp;amp; 500 BTL,ORAL,active_confirmed,TABLET,M01AE,ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.NON-STEROIDS,,2017-03-10,,,Disruption of the manufacture of the drug.,2017-08-13,
      19007,02136112,Shortage,APO-TIAPROFENIC TABLETS-200MG,APOTEX INC,TIAPROFENIC,TIAPROFENIC ACID,200MG,100 BTL,ORAL,active_confirmed,TABLET,M01AE,ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.NON-STEROIDS,,2017-03-10,,,Disruption of the manufacture of the drug.,2017-08-13,
      510,02290812,Shortage,APO-TIMOP GEL,APOTEX INC,TIMOLOL MALEATE,TIMOLOL,0.5%,5 ML,OPHTHALMIC,active_confirmed,SOLUTION,S01ED,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,,2014-10-09,,,Disruption of the manufacture of the drug.,2017-03-11,
      513,00755826,Shortage,APO-TIMOP OPH SOLN 0.25%,APOTEX INC,TIMOLOL MALEATE,TIMOLOL,0.25%,5 ML &amp;amp; 10 ML,OPHTHALMIC,active_confirmed,LIQUID,S01ED,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,,2015-03-18,,,Disruption of the manufacture of the drug.,2017-03-11,
      19123,02245698,Shortage,APO-TOBRAMYCIN,APOTEX INC,TOBRAMYCIN,TOBRAMYCIN,0.3%,5 ML,OPHTHALMIC,active_confirmed,SOLUTION,S01AA,ANTIINFECTIVES,,2017-03-10,,,Disruption of the manufacture of the drug.,2017-08-14,
      516,02369680,Shortage,APO-TOLTERODINE,APOTEX INC,TOLTERODINE,TOLTERODINE TARTRATE,1MG,100 BTL,ORAL,resolved,TABLET,G04BD,OTHER UROLOGICALS INCL ANTISPASMODICS,,2017-02-08,2017-11-24,2017-11-07,Disruption of the manufacture of the drug.,2017-03-11,
      519,02369699,Shortage,APO-TOLTERODINE,APOTEX INC,TOLTERODINE,TOLTERODINE TARTRATE,2MG,100 BTL,ORAL,resolved,TABLET,G04BD,OTHER UROLOGICALS INCL ANTISPASMODICS,,2017-02-08,2017-11-24,2017-11-06,Disruption of the manufacture of the drug.,2017-03-11,
      523,02369699,Shortage,APO-TOLTERODINE,APOTEX INC,TOLTERODINE,TOLTERODINE TARTRATE,2MG,500 BTL,ORAL,active_confirmed,TABLET,G04BD,OTHER UROLOGICALS INCL ANTISPASMODICS,,2017-02-08,2018-01-31,,Disruption of the manufacture of the drug.,2017-03-11,
      7728,02279614,Shortage,APO-TOPIRAMATE,APOTEX INC,TOPIRAMATE,TOPIRAMATE,25MG,100 BTL,ORAL,resolved,TABLET,N03AX,ANTIEPILEPTICS,,2017-04-21,2017-07-07,2017-07-04,Disruption of the manufacture of the drug.,2017-04-24,
      32839,02279614,Shortage,APO-TOPIRAMATE,APOTEX INC,TOPIRAMATE,TOPIRAMATE,25MG,100 BTL,ORAL,active_confirmed,TABLET,N03AX11,ANTIEPILEPTICS,,2017-12-11,2018-02-09,,Disruption of the manufacture of the drug.,2017-12-14,
      27767,02279630,Shortage,APO-TOPIRAMATE,APOTEX INC,TOPIRAMATE,TOPIRAMATE,100MG,100 BTL,ORAL,resolved,TABLET,N03AX11,ANTIEPILEPTICS,,2017-10-30,2018-01-19,2018-01-02,Disruption of the manufacture of the drug.,2017-11-01,
      12701,02279630,Shortage,APO-TOPIRAMATE,APOTEX INC,TOPIRAMATE,TOPIRAMATE,100MG,100 BTL,ORAL,resolved,TABLET,N03AX,ANTIEPILEPTICS,,2017-06-12,2017-07-10,2017-07-07,Disruption of the manufacture of the drug.,2017-06-13,
      3746,02279630,Shortage,APO-TOPIRAMATE,APOTEX INC,TOPIRAMATE,TOPIRAMATE,100MG,100 BTL,ORAL,resolved,TABLET,N03AX,ANTIEPILEPTICS,,2017-04-30,2017-05-25,2017-03-20,Disruption of the manufacture of the drug.,2017-03-21,
      21216,02279649,Shortage,APO-TOPIRAMATE,APOTEX INC,TOPIRAMATE,TOPIRAMATE,200MG,100 BTL,ORAL,resolved,TABLET,N03AX,ANTIEPILEPTICS,,2017-09-04,2017-10-16,2017-10-13,Disruption of the manufacture of the drug.,2017-09-07,
      9957,02279630,Shortage,APO-TOPIRAMATE,APOTEX INC,TOPIRAMATE,TOPIRAMATE,100MG,100 BTL,ORAL,resolved,TABLET,N03AX,ANTIEPILEPTICS,,2017-05-05,2017-05-26,2017-05-24,Disruption of the manufacture of the drug.,2017-05-10,
      692,02426153,Shortage,APO-TRAMADOL,APOTEX INC,TRAMADOL,TRAMADOL HYDROCHLORIDE,50MG,100 BTL,ORAL,resolved,TABLET,N02AX,OPIOIDS,2017-03-29,2017-03-13,2017-04-20,2017-04-14,Disruption of the manufacture of the drug.,2017-03-12,
      528,02415739,Shortage,APO-TRAVOPROST Z,APOTEX INC,TRAVOPROST,TRAVOPROST,0.004%,2.5 ml,OPHTHALMIC,active_confirmed,SOLUTION,S01EE,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,,2015-12-17,,,Disruption of the manufacture of the drug.,2017-03-11,
      6521,02147645,Shortage,APO-TRAZODONE TABLETS 100MG,APOTEX INC,TRAZODONE,TRAZODONE HYDROCHLORIDE,100MG,500 BTL,ORAL,resolved,TABLET,N06AX,ANTIDEPRESSANTS,,2017-04-10,2017-07-10,2017-07-04,Disruption of the manufacture of the drug.,2017-04-11,
      21219,02147645,Shortage,APO-TRAZODONE TABLETS 100MG,APOTEX INC,TRAZODONE,TRAZODONE HYDROCHLORIDE,100MG,100 BTL &amp;amp; 500 BTL,ORAL,active_confirmed,TABLET,N06AX,ANTIDEPRESSANTS,,2017-09-04,2018-02-12,,Disruption of the manufacture of the drug.,2017-09-07,
      531,02147637,Shortage,APO-TRAZODONE TABLETS 50MG,APOTEX INC,TRAZODONE,TRAZODONE HYDROCHLORIDE,50MG,250 BTL,ORAL,resolved,TABLET,N06AX,ANTIDEPRESSANTS,,2017-03-10,2017-07-24,2017-07-04,Disruption of the manufacture of the drug.,2017-03-11,
      26652,02147637,Shortage,APO-TRAZODONE TABLETS 50MG,APOTEX INC,TRAZODONE,TRAZODONE HYDROCHLORIDE,50MG,100 BTL &amp;amp; 250 BTL,ORAL,active_confirmed,TABLET,N06AX05,ANTIDEPRESSANTS,,2017-10-23,2018-02-16,,Disruption of the manufacture of the drug.,2017-10-23,
      12085,02437635,Shortage,APO-TRIAMCINOLONE AQ,APOTEX INC,TRIAMCINOLONE,TRIAMCINOLONE ACETONIDE,55MCG,30 BTL,NASAL,resolved,SPRAY METERED DOSE,R01AD,DECONGESTANTS AND OTHER NASAL PREP.FOR TOPICAL USE,,2017-06-05,2017-11-17,2017-11-17,Disruption of the manufacture of the drug.,2017-06-06,
      8716,02248540,Shortage,APO-TRYPTOPHAN,APOTEX INC,TRYPTOPHAN,TRYPTOPHAN,500MG,100 BTL,ORAL,resolved,CAPSULE,N06AX,ANTIDEPRESSANTS,,2017-05-01,2017-07-24,2017-07-25,Disruption of the manufacture of the drug.,2017-05-02,
      534,02248540,Shortage,APO-TRYPTOPHAN,APOTEX INC,TRYPTOPHAN,TRYPTOPHAN,500MG,100 BTL,ORAL,resolved,CAPSULE,N06AX,ANTIDEPRESSANTS,,2016-02-02,2017-05-31,2017-04-11,Disruption of the manufacture of the drug.,2017-03-11,
      17335,02248538,Shortage,APO-TRYPTOPHAN,APOTEX INC,TRYPTOPHAN,TRYPTOPHAN,500MG,100 BTL,ORAL,active_confirmed,TABLET,N06AX,ANTIDEPRESSANTS,2017-09-28,2017-08-14,2018-04-09,,Disruption of the manufacture of the drug.,2017-07-26,
      26662,02354705,Shortage,APO-VALACYCLOVIR,APOTEX INC,VALACYCLOVIR,VALACYCLOVIR,1000MG,21 BLS,ORAL,active_confirmed,TABLET,J05AB11,DIRECT ACTING ANTIVIRALS,,2017-10-23,2018-02-14,,Disruption of the manufacture of the drug.,2017-10-23,
      26224,02295822,Shortage,APO-VALACYCLOVIR,APOTEX INC,VALACYCLOVIR,VALACYCLOVIR,500MG,30 BLS,ORAL,active_confirmed,TABLET,J05AB11,DIRECT ACTING ANTIVIRALS,,2017-10-16,2018-02-12,,Disruption of the manufacture of the drug.,2017-10-18,
      3539,02295822,Shortage,APO-VALACYCLOVIR,APOTEX INC,VALACYCLOVIR,VALACYCLOVIR,500MG,30 BLS,ORAL,resolved,TABLET,J05AB,DIRECT ACTING ANTIVIRALS,,2017-03-20,2017-03-23,2017-03-23,Disruption of the manufacture of the drug.,2017-03-20,
      537,02393824,Shortage,APO-VALGANCICLOVIR,APOTEX INC,VALGANCICLOVIR,VALGANCICLOVIR,450MG,60 BTL,ORAL,active_confirmed,TABLET,J05AB,DIRECT ACTING ANTIVIRALS,,2016-11-14,2018-04-30,,Disruption of the manufacture of the drug.,2017-03-11,
      15412,02238370,Shortage,APO-VALPROIC SYRUP,APOTEX INC,VALPROIC ACID,VALPROIC ACID,50MG,450 ml,ORAL,resolved,SYRUP,N03AG,ANTIEPILEPTICS,,2017-07-10,2017-08-25,2017-08-17,Disruption of the manufacture of the drug.,2017-07-11,
      272,02371529,Shortage,APO-VALSARTAN,APOTEX INC,VALSARTAN,VALSARTAN,80MG,100 BTL &amp;amp; 500 BTL &amp;amp; 30 BLS,ORAL,active_confirmed,TABLET,C09CA,ANGIOTENSIN II ANTAGONISTS PLAIN,,2014-10-01,,,Disruption of the manufacture of the drug.,2017-03-10,
      549,02371537,Shortage,APO-VALSARTAN,APOTEX INC,VALSARTAN,VALSARTAN,160MG,100 BTL &amp;amp; 500 BTL &amp;amp; 30 BLS,ORAL,active_confirmed,TABLET,C09CA,ANGIOTENSIN II ANTAGONISTS PLAIN,,2014-10-01,,,Disruption of the manufacture of the drug.,2017-03-11,
      570,02371545,Shortage,APO-VALSARTAN,APOTEX INC,VALSARTAN,VALSARTAN,320MG,30 BLS,ORAL,active_confirmed,TABLET,C09CA,ANGIOTENSIN II ANTAGONISTS PLAIN,,2014-10-01,,,Disruption of the manufacture of the drug.,2017-03-11,
      573,02371510,Shortage,APO-VALSARTAN,APOTEX INC,VALSARTAN,VALSARTAN,40MG,30 BLS,ORAL,active_confirmed,TABLET,C09CA,ANGIOTENSIN II ANTAGONISTS PLAIN,,2014-10-01,,,Disruption of the manufacture of the drug.,2017-03-11,
      263,02382555,Shortage,APO-VALSARTAN/HCTZ,APOTEX INC,VALSARTAN/HCTZ,HYDROCHLOROTHIAZIDE VALSARTAN,12.5MG 160MG,100 BTL &amp;amp; 30 BLS,ORAL,active_confirmed,TABLET,C09DA,ANGIOTENSIN II ANTAGONISTS COMBINATIONS,,2016-01-04,,,Disruption of the manufacture of the drug.,2017-03-10,
      266,02382547,Shortage,APO-VALSARTAN/HCTZ,APOTEX INC,VALSARTAN/HCTZ,HYDROCHLOROTHIAZIDE VALSARTAN,12.5MG 80MG,100 BTL &amp;amp; 500 BTL &amp;amp; 30 BLS,ORAL,active_confirmed,TABLET,C09DA,ANGIOTENSIN II ANTAGONISTS COMBINATIONS,,2016-01-04,,,Disruption of the manufacture of the drug.,2017-03-10,
      269,02382555,Shortage,APO-VALSARTAN/HCTZ,APOTEX INC,VALSARTAN/HCTZ,HYDROCHLOROTHIAZIDE VALSARTAN,12.5MG 160MG,500 BTL,ORAL,active_confirmed,TABLET,C09DA,ANGIOTENSIN II ANTAGONISTS COMBINATIONS,,2016-01-04,,,Disruption of the manufacture of the drug.,2017-03-10,
      546,02382563,Shortage,APO-VALSARTAN/HCTZ,APOTEX INC,VALSARTAN/HCTZ,HYDROCHLOROTHIAZIDE VALSARTAN,25MG 160MG,100 BTL &amp;amp; 500 BTL &amp;amp; 30 BLS,ORAL,active_confirmed,TABLET,C09DA,ANGIOTENSIN II ANTAGONISTS COMBINATIONS,,2016-01-04,,,Disruption of the manufacture of the drug.,2017-03-11,
      564,02382571,Shortage,APO-VALSARTAN/HCTZ,APOTEX INC,VALSARTAN/HCTZ,HYDROCHLOROTHIAZIDE VALSARTAN,12.5MG 320MG,30 BLS,ORAL,active_confirmed,TABLET,C09DA,ANGIOTENSIN II ANTAGONISTS COMBINATIONS,,2014-10-01,,,Disruption of the manufacture of the drug.,2017-03-11,
      567,02382598,Shortage,APO-VALSARTAN/HCTZ,APOTEX INC,VALSARTAN/HCTZ,HYDROCHLOROTHIAZIDE VALSARTAN,25MG 320MG,30 BLS,ORAL,active_confirmed,TABLET,C09DA,ANGIOTENSIN II ANTAGONISTS COMBINATIONS,,2014-10-01,,,Disruption of the manufacture of the drug.,2017-03-11,
      23658,02331705,Shortage,APO-VENLAFAXINE XR,APOTEX INC,VENLAFAXINE,VENLAFAXINE,150.0MG,500 BTL,ORAL,active_confirmed,CAPSULE (EXTENDED RELEASE),N06AX,ANTIDEPRESSANTS,,2017-09-25,2018-03-02,,Disruption of the manufacture of the drug.,2017-09-27,
      10442,02331691,Shortage,APO-VENLAFAXINE XR,APOTEX INC,VENLAFAXINE,VENLAFAXINE,75.0MG,100 BTL &amp;amp; 500 BTL,ORAL,active_confirmed,CAPSULE (EXTENDED RELEASE),N06AX,ANTIDEPRESSANTS,,2017-05-15,2018-03-02,,Disruption of the manufacture of the drug.,2017-05-16,
      16886,02331683,Shortage,APO-VENLAFAXINE XR,APOTEX INC,VENLAFAXINE,VENLAFAXINE,37.5MG,100 BTL &amp;amp; 500 BTL,ORAL,active_confirmed,CAPSULE (EXTENDED RELEASE),N06AX,ANTIDEPRESSANTS,,2017-07-24,2018-03-02,,Disruption of the manufacture of the drug.,2017-07-25,
      260,02246894,Shortage,APO-VERAP SR,APOTEX INC,VERAPAMIL,VERAPAMIL HYDROCHLORIDE,180MG,100 BTL and 500 BTL,ORAL,active_confirmed,TABLET (EXTENDED-RELEASE),C08DA,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,,2015-04-17,,,Disruption of the manufacture of the drug.,2017-03-10,
      552,02246893,Shortage,APO-VERAP SR,APOTEX INC,VERAPAMIL,VERAPAMIL HYDROCHLORIDE,120MG,100 BTL,ORAL,active_confirmed,TABLET (EXTENDED-RELEASE),C08DA,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,,2015-04-17,,,Disruption of the manufacture of the drug.,2017-03-11,
      255,02246895,Shortage,APO-VERAP SR,APOTEX INC,VERAPAMIL SR,VERAPAMIL HYDROCHLORIDE,240MG,100 BTL and 500 BTL,ORAL,active_confirmed,TABLET (EXTENDED-RELEASE),C08DA,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,,2014-03-19,,,Disruption of the manufacture of the drug.,2017-03-10,
      12088,02409674,Shortage,APO-VORICONAZOLE,APOTEX INC,VORICONAZOLE,VORICONAZOLE,50MG,30 BTL,ORAL,resolved,TABLET,J02AC,ANTIMYCOTICS FOR SYSTEMIC USE,,2017-06-05,2017-08-31,2017-08-14,Disruption of the manufacture of the drug.,2017-06-06,
      14073,02409682,Shortage,APO-VORICONAZOLE,APOTEX INC,VORICONAZOLE,VORICONAZOLE,200MG,30 BTL,ORAL,resolved,TABLET,J02AC,ANTIMYCOTICS FOR SYSTEMIC USE,,2017-06-26,2017-08-31,2017-08-14,Disruption of the manufacture of the drug.,2017-06-27,
      252,02409682,Shortage,APO-VORICONAZOLE,APOTEX INC,VORICONAZOLE,VORICONAZOLE,200MG,30 BTL,ORAL,resolved,TABLET,J02AC,ANTIMYCOTICS FOR SYSTEMIC USE,,2014-10-01,2017-03-16,2017-03-14,Disruption of the manufacture of the drug.,2017-03-10,
      695,02242927,Shortage,APO-WARFARIN,APOTEX INC,WARFARIN,WARFARIN SODIUM,4MG,100 BTL,ORAL,resolved,TABLET,B01AA,ANTITHROMBOTIC AGENTS,2017-03-22,2017-03-27,2017-06-12,2017-06-08,Disruption of the manufacture of the drug.,2017-03-12,
      25646,02380951,Shortage,APO-ZOLMITRIPTAN,APOTEX INC,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,6 BLS,ORAL,active_confirmed,TABLET,N02CC03,ANTIMIGRAINE PREPARATIONS,,2017-10-09,2018-03-16,,Disruption of the manufacture of the drug.,2017-10-12,
      25649,02381575,Shortage,APO-ZOLMITRIPTAN RAPID,APOTEX INC,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG,6 BLS,ORAL,active_confirmed,TABLET (ORALLY DISINTEGRATING),N02CC03,ANTIMIGRAINE PREPARATIONS,,2017-10-09,2018-03-16,,Disruption of the manufacture of the drug.,2017-10-12,
      245,02436159,Shortage,APO-ZOLPIDEM ODT,APOTEX INC,Zolpidem,ZOLPIDEM TARTRATE,5MG,30 BLS,SUBLINGUAL,resolved,TABLET (ORALLY DISINTEGRATING),N05CF,HYPNOTICS AND SEDATIVES,,2017-01-27,2017-04-10,2017-04-07,Disruption of the manufacture of the drug.,2017-03-10,
      249,02434946,Shortage,APO-ZOLPIDEM ODT,APOTEX INC,ZOLPIDEM ODT,ZOLPIDEM TARTRATE,10MG,30 BLS,SUBLINGUAL,resolved,TABLET (ORALLY DISINTEGRATING),N05CF,HYPNOTICS AND SEDATIVES,,2017-01-31,2017-04-14,2017-04-14,Disruption of the manufacture of the drug.,2017-03-10,
      20915,02245077,Shortage,APO-ZOPICLONE,APOTEX INC,ZOPICLONE,ZOPICLONE,5MG,100 BTL,ORAL,active_confirmed,TABLET,N05CF,HYPNOTICS AND SEDATIVES,2017-10-27,2017-10-02,2018-02-12,,Disruption of the manufacture of the drug.,2017-09-04,
      19558,02218313,Shortage,APO-ZOPICLONE - TAB 7.5MG,APOTEX INC,ZOPICLONE,ZOPICLONE,7.5MG,100 BTL,ORAL,resolved,TABLET,N05CF,HYPNOTICS AND SEDATIVES,,2017-08-16,2017-11-30,2017-10-18,Disruption of the manufacture of the drug.,2017-08-16,
      20912,02218313,Shortage,APO-ZOPICLONE - TAB 7.5MG,APOTEX INC,ZOPICLONE,ZOPICLONE,7.5MG,500 BTL,ORAL,resolved,TABLET,N05CF,HYPNOTICS AND SEDATIVES,2017-10-13,2017-09-25,2017-11-30,2017-10-17,Disruption of the manufacture of the drug.,2017-09-04,
      10868,02317192,Shortage,APRI 21,TEVA CANADA LIMITED,DESOGESTREL ETHINYL ESTRADIOL,DESOGESTREL ETHINYL ESTRADIOL,0.15MG 0.03MG,6,ORAL,resolved,TABLET,G03AA,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,,2017-05-15,2017-08-18,2017-09-15,Shortage of an inactive ingredient or component.,2017-05-23,
